Round,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)",
20,1.0,0.9772,0.9512,0.9279,0.9044,0.8778,0.8524,0.8274,0.8042,0.7798,0.7531,0.7255,0.6993,0.6752,0.6496,0.6227,0.5977,0.5758,0.5505,0.5255,
20,1.0,0.9744,0.95,0.9228,0.9016,0.8736,0.8455,0.8213,0.7958,0.7718,0.7499,0.7253,0.6998,0.6777,0.653,0.629,0.6035,0.5789,0.5534,0.5285,
20,1.0,0.9769,0.9516,0.9235,0.8992,0.8729,0.8492,0.8258,0.8013,0.7797,0.7553,0.7324,0.7072,0.683,0.6569,0.6338,0.6082,0.5813,0.5551,0.5308,
20,1.0,0.9729,0.9451,0.9204,0.8963,0.8694,0.8439,0.8186,0.7921,0.7656,0.7375,0.7156,0.6925,0.6701,0.648,0.6227,0.6002,0.5734,0.5481,0.5226,
20,1.0,0.9758,0.9517,0.9225,0.8958,0.871,0.8455,0.8212,0.7952,0.7711,0.7437,0.7191,0.6923,0.6662,0.6415,0.6172,0.5955,0.5688,0.548,0.5229,
20,1.0,0.9752,0.9525,0.926,0.898,0.8732,0.8482,0.8229,0.7945,0.7711,0.7457,0.7202,0.697,0.674,0.6479,0.6233,0.5981,0.5714,0.5473,0.5228,
20,1.0,0.9735,0.9489,0.9232,0.9008,0.8743,0.8498,0.8207,0.7932,0.7696,0.7457,0.7202,0.6964,0.6715,0.6458,0.6217,0.5964,0.5715,0.5454,0.5192,
20,1.0,0.9729,0.9463,0.9235,0.8982,0.8747,0.8493,0.824,0.8012,0.7745,0.751,0.7265,0.7024,0.678,0.6541,0.6278,0.6033,0.5769,0.5515,0.5295,
20,1.0,0.9753,0.9502,0.9262,0.9016,0.8757,0.8539,0.8306,0.8058,0.7817,0.7578,0.7332,0.7085,0.6852,0.659,0.6346,0.6104,0.5861,0.5615,0.537,
20,1.0,0.9779,0.9526,0.9261,0.8992,0.8749,0.8483,0.824,0.7983,0.7743,0.751,0.7268,0.7008,0.6772,0.6512,0.6284,0.6003,0.5767,0.5524,0.5294,
20,1.0,0.9767,0.9525,0.9284,0.9031,0.8801,0.8555,0.8311,0.8032,0.7774,0.7518,0.7252,0.6987,0.6759,0.6503,0.6293,0.606,0.5839,0.5605,0.535,
20,1.0,0.9738,0.9496,0.924,0.8989,0.8741,0.8505,0.8255,0.8005,0.7769,0.7513,0.7276,0.7014,0.6762,0.6513,0.6283,0.6037,0.579,0.5541,0.5289,
20,1.0,0.9731,0.9473,0.9229,0.8984,0.8723,0.8472,0.8238,0.7992,0.7724,0.7493,0.7234,0.6963,0.6698,0.6442,0.6221,0.5956,0.5702,0.5458,0.5222,
20,1.0,0.9767,0.9515,0.9258,0.9026,0.8765,0.8505,0.8256,0.7996,0.7741,0.7508,0.7235,0.6964,0.6722,0.6466,0.6219,0.5981,0.5723,0.5462,0.5219,
20,1.0,0.9745,0.9501,0.9265,0.9027,0.8755,0.8543,0.8291,0.802,0.7778,0.7517,0.7268,0.7047,0.68,0.6568,0.6309,0.604,0.5787,0.5536,0.5252,
20,1.0,0.9733,0.9479,0.9246,0.9006,0.8778,0.8531,0.8309,0.8061,0.7796,0.754,0.7293,0.7045,0.678,0.6542,0.6292,0.6047,0.581,0.5571,0.5313,
20,1.0,0.9768,0.9507,0.9259,0.8989,0.8749,0.8515,0.827,0.8043,0.7802,0.756,0.7307,0.7058,0.6811,0.6563,0.6325,0.6081,0.5822,0.5571,0.5308,
20,1.0,0.974,0.9511,0.928,0.9027,0.8747,0.849,0.8247,0.7953,0.7702,0.7467,0.7249,0.6983,0.6757,0.6516,0.627,0.5995,0.5735,0.5504,0.5244,
20,1.0,0.9754,0.9512,0.9272,0.9014,0.8718,0.8471,0.8238,0.7973,0.7749,0.7475,0.7251,0.6999,0.6722,0.6453,0.6202,0.5949,0.5704,0.543,0.518,
20,1.0,0.9773,0.951,0.9224,0.898,0.8745,0.8493,0.8272,0.7995,0.7748,0.7499,0.7239,0.6989,0.6754,0.6506,0.6243,0.5992,0.5731,0.5505,0.5225,
20,1.0,0.9759,0.9504,0.9241,0.8985,0.8745,0.8455,0.818,0.7957,0.7701,0.7438,0.7167,0.6933,0.6688,0.6421,0.6202,0.5957,0.5687,0.5445,0.5153,
20,1.0,0.9724,0.9474,0.9185,0.8933,0.869,0.8453,0.8218,0.7961,0.7706,0.7452,0.7227,0.6976,0.6737,0.6487,0.6257,0.6015,0.576,0.5477,0.5233,
20,1.0,0.9761,0.9483,0.9214,0.895,0.8712,0.8478,0.8253,0.8019,0.7757,0.7538,0.7311,0.7068,0.6791,0.6548,0.6322,0.6093,0.5846,0.5603,0.533,
20,1.0,0.973,0.9466,0.9215,0.8959,0.8711,0.8453,0.8204,0.795,0.7701,0.7433,0.7187,0.6956,0.6717,0.6464,0.6223,0.5983,0.5734,0.5519,0.5279,
20,1.0,0.9756,0.9486,0.9237,0.8989,0.8752,0.8496,0.8246,0.7982,0.7718,0.7459,0.7211,0.6946,0.6709,0.6447,0.618,0.5933,0.5647,0.5418,0.5161,
20,1.0,0.9765,0.9481,0.9256,0.9001,0.8739,0.8481,0.8216,0.7948,0.7699,0.7434,0.7137,0.6876,0.6626,0.6384,0.6156,0.5897,0.5639,0.5401,0.5165,
20,1.0,0.9748,0.9499,0.9255,0.9,0.8762,0.8514,0.824,0.7985,0.7712,0.7466,0.7222,0.698,0.6747,0.6507,0.6244,0.5995,0.5761,0.5507,0.5277,
20,1.0,0.9748,0.9493,0.9236,0.8972,0.8715,0.8474,0.8217,0.7978,0.7728,0.7483,0.7243,0.7017,0.6772,0.6519,0.6266,0.6018,0.577,0.5517,0.5277,
20,1.0,0.9761,0.9507,0.9229,0.902,0.8776,0.8539,0.8271,0.7995,0.7729,0.7472,0.7234,0.6995,0.6726,0.6486,0.62,0.5935,0.5669,0.5401,0.5168,
20,1.0,0.9795,0.9545,0.9248,0.9015,0.875,0.851,0.8268,0.7988,0.7739,0.7499,0.7255,0.7002,0.6742,0.6485,0.6241,0.6002,0.5734,0.548,0.5236,
20,1.0,0.9734,0.9479,0.9211,0.8969,0.8731,0.8477,0.8223,0.7973,0.7707,0.7462,0.7234,0.6951,0.6673,0.6418,0.6187,0.5947,0.5699,0.5463,0.5187,
20,1.0,0.9735,0.9493,0.9234,0.8979,0.8723,0.8453,0.821,0.797,0.773,0.7462,0.7222,0.697,0.6683,0.6428,0.6166,0.5918,0.5652,0.5421,0.5167,
20,1.0,0.9773,0.953,0.9291,0.9043,0.8798,0.8549,0.8302,0.8036,0.7792,0.7527,0.727,0.7025,0.6762,0.6524,0.6277,0.6006,0.5761,0.5527,0.5269,
20,1.0,0.9753,0.95,0.923,0.8996,0.8743,0.8484,0.8261,0.8058,0.7825,0.7616,0.7374,0.7105,0.6858,0.6621,0.6373,0.6123,0.5856,0.5618,0.5355,
20,1.0,0.9759,0.9494,0.9285,0.9064,0.8829,0.8556,0.8324,0.8081,0.7822,0.7592,0.737,0.7086,0.6844,0.6595,0.6347,0.6097,0.588,0.5628,0.5369,
20,1.0,0.9765,0.9488,0.9249,0.8989,0.8747,0.8524,0.8258,0.803,0.7754,0.75,0.7224,0.6976,0.6714,0.645,0.6184,0.5926,0.5669,0.5425,0.5185,
20,1.0,0.9741,0.9511,0.9242,0.9013,0.8774,0.8521,0.8262,0.7993,0.7748,0.7514,0.7257,0.7002,0.676,0.6503,0.6268,0.6019,0.5776,0.5504,0.526,
20,1.0,0.9747,0.9487,0.9254,0.8999,0.8733,0.847,0.8215,0.7913,0.7649,0.7417,0.7176,0.6945,0.6673,0.6425,0.6193,0.5965,0.5738,0.5492,0.5229,
20,1.0,0.9759,0.9536,0.9289,0.906,0.8826,0.8569,0.8289,0.8034,0.7812,0.7584,0.7332,0.7067,0.6808,0.6507,0.6247,0.6004,0.5762,0.5488,0.524,
20,1.0,0.9761,0.9512,0.9257,0.9002,0.8757,0.8494,0.8253,0.8005,0.7724,0.7449,0.7191,0.6932,0.6674,0.64,0.6168,0.592,0.5652,0.5397,0.5141,
20,1.0,0.9756,0.9501,0.9249,0.902,0.8782,0.8561,0.831,0.8049,0.7774,0.7536,0.7271,0.7039,0.6802,0.6571,0.6312,0.6058,0.5783,0.5547,0.5287,
20,1.0,0.9746,0.9498,0.9233,0.8979,0.8746,0.8487,0.8231,0.7977,0.7725,0.7485,0.723,0.6988,0.673,0.6486,0.6253,0.6011,0.5752,0.5517,0.5266,
20,1.0,0.9743,0.9475,0.9239,0.8975,0.8729,0.8477,0.824,0.7998,0.7746,0.7518,0.7247,0.6996,0.6742,0.6476,0.6224,0.5952,0.5702,0.5454,0.5206,
20,1.0,0.9757,0.9512,0.9256,0.8998,0.8752,0.8491,0.824,0.7996,0.7749,0.7506,0.727,0.7012,0.6791,0.656,0.6338,0.6098,0.5863,0.5603,0.5346,
20,1.0,0.9758,0.9507,0.9257,0.901,0.8752,0.8519,0.8278,0.8004,0.7743,0.7478,0.7229,0.6961,0.6736,0.6453,0.6204,0.5946,0.5709,0.5473,0.5209,
20,1.0,0.9732,0.9468,0.9235,0.8993,0.8733,0.8498,0.8236,0.7989,0.7735,0.748,0.7198,0.6947,0.6704,0.6463,0.6227,0.5986,0.5725,0.5486,0.5256,
20,1.0,0.9745,0.9484,0.9274,0.9041,0.8799,0.8549,0.8323,0.8087,0.7834,0.7588,0.7331,0.7091,0.6827,0.6584,0.6318,0.6039,0.5789,0.5545,0.5291,
20,1.0,0.9743,0.9531,0.9271,0.9004,0.8778,0.8509,0.8282,0.802,0.7769,0.7531,0.7299,0.7037,0.6773,0.6512,0.626,0.6036,0.5796,0.5542,0.5286,
20,1.0,0.9739,0.9506,0.9255,0.8971,0.8724,0.8466,0.8229,0.7973,0.7746,0.7499,0.7261,0.7032,0.6764,0.6496,0.6239,0.597,0.574,0.5482,0.5236,
20,1.0,0.9772,0.9528,0.9245,0.8992,0.8788,0.855,0.8302,0.804,0.7808,0.754,0.7295,0.7038,0.6783,0.6523,0.6302,0.6031,0.5778,0.552,0.5255,
20,1.0,0.9768,0.9521,0.9288,0.903,0.8788,0.8572,0.8335,0.8081,0.7832,0.7588,0.7335,0.7089,0.6816,0.6555,0.6317,0.6049,0.5786,0.5551,0.5304,
20,1.0,0.9746,0.949,0.9223,0.8993,0.8722,0.8477,0.8228,0.7993,0.7739,0.7476,0.7233,0.6999,0.673,0.6491,0.6254,0.6003,0.5755,0.5496,0.5232,
20,1.0,0.9748,0.9516,0.9249,0.9026,0.8799,0.8535,0.8306,0.8047,0.7794,0.7532,0.7267,0.7015,0.6771,0.6537,0.6283,0.6052,0.5789,0.5545,0.5307,
20,1.0,0.9741,0.9483,0.9245,0.9012,0.8775,0.8544,0.8303,0.8053,0.7809,0.7578,0.7355,0.711,0.6858,0.6618,0.6365,0.6123,0.5882,0.5617,0.5358,
20,1.0,0.9764,0.9487,0.9237,0.8983,0.8708,0.8469,0.8244,0.7989,0.7739,0.7505,0.7264,0.7006,0.6771,0.6497,0.6255,0.5996,0.5783,0.5525,0.5255,
20,1.0,0.9744,0.9487,0.9252,0.899,0.8721,0.85,0.8259,0.8037,0.7789,0.7538,0.7316,0.7058,0.6817,0.6584,0.6348,0.6089,0.5847,0.5612,0.5377,
20,1.0,0.9763,0.9542,0.928,0.9011,0.8784,0.853,0.828,0.8025,0.7785,0.7537,0.726,0.7019,0.6742,0.6503,0.6244,0.6019,0.5749,0.5516,0.5296,
20,1.0,0.974,0.9483,0.9234,0.8979,0.8743,0.8499,0.8235,0.7981,0.7722,0.7467,0.7192,0.6915,0.6655,0.64,0.615,0.5893,0.5628,0.5377,0.5116,
20,1.0,0.9743,0.9509,0.9262,0.8981,0.8715,0.8471,0.8241,0.8016,0.7744,0.7491,0.7234,0.697,0.6706,0.6426,0.6157,0.59,0.5625,0.5405,0.5191,
20,1.0,0.9755,0.9498,0.9245,0.9004,0.8776,0.851,0.8242,0.799,0.775,0.7494,0.7247,0.6974,0.6732,0.6471,0.624,0.5975,0.5724,0.5479,0.5222,
20,1.0,0.977,0.9533,0.9265,0.9021,0.8765,0.8496,0.8242,0.7978,0.7718,0.7462,0.7216,0.6951,0.6701,0.6448,0.6202,0.5917,0.5664,0.5426,0.518,
20,1.0,0.9777,0.9487,0.9243,0.8996,0.8748,0.8508,0.8264,0.8019,0.779,0.7529,0.7272,0.7039,0.6771,0.6556,0.6305,0.605,0.5813,0.5573,0.5354,
20,1.0,0.9756,0.9503,0.9252,0.8978,0.8714,0.8455,0.8185,0.7927,0.7637,0.7369,0.7127,0.6873,0.6626,0.6385,0.6108,0.5843,0.5616,0.5392,0.517,
20,1.0,0.9772,0.9509,0.925,0.9002,0.8756,0.8498,0.8242,0.7964,0.7714,0.7457,0.7233,0.6997,0.6729,0.6466,0.6239,0.5966,0.5701,0.5473,0.521,
20,1.0,0.9731,0.9508,0.9287,0.9038,0.8805,0.8573,0.8338,0.8098,0.7845,0.7609,0.7342,0.7092,0.6836,0.659,0.6344,0.6094,0.5827,0.5572,0.5285,
20,1.0,0.9749,0.9509,0.9259,0.9029,0.8781,0.8521,0.8274,0.8046,0.78,0.7572,0.7336,0.7097,0.685,0.6615,0.6369,0.6105,0.5864,0.5616,0.5356,
20,1.0,0.9743,0.9502,0.9247,0.8993,0.8742,0.8491,0.8261,0.8016,0.7755,0.7499,0.7253,0.6976,0.6736,0.6483,0.6244,0.6011,0.5778,0.5532,0.5307,
20,1.0,0.9768,0.9512,0.9282,0.9029,0.8782,0.8539,0.8258,0.801,0.7754,0.751,0.7231,0.7007,0.6755,0.65,0.6252,0.6001,0.5744,0.5502,0.5266,
20,1.0,0.9747,0.9487,0.9214,0.8933,0.8686,0.843,0.8184,0.7953,0.768,0.7454,0.7179,0.6917,0.6701,0.6443,0.6181,0.5921,0.5676,0.5454,0.5201,
20,1.0,0.9731,0.9492,0.9244,0.9014,0.8772,0.8538,0.8294,0.8026,0.7775,0.7554,0.7283,0.7047,0.6806,0.6545,0.6295,0.6055,0.5838,0.5572,0.5332,
20,1.0,0.9769,0.9538,0.9301,0.9048,0.8788,0.8511,0.826,0.8034,0.7775,0.7546,0.7309,0.7065,0.6834,0.6562,0.6303,0.6078,0.5805,0.559,0.5356,
20,1.0,0.9706,0.946,0.9209,0.8968,0.8709,0.8485,0.823,0.798,0.7733,0.7459,0.7212,0.696,0.6737,0.6467,0.6232,0.5996,0.5766,0.5496,0.5259,
20,1.0,0.9744,0.9487,0.9241,0.8996,0.876,0.8503,0.8258,0.7997,0.7712,0.7476,0.721,0.6951,0.6687,0.644,0.6175,0.5895,0.5645,0.5378,0.5137,
20,1.0,0.9745,0.9516,0.9272,0.9066,0.8825,0.8573,0.831,0.8069,0.7793,0.7526,0.7277,0.7037,0.6781,0.6518,0.6243,0.5976,0.5706,0.5463,0.5197,
20,1.0,0.9759,0.95,0.9255,0.9006,0.8734,0.8514,0.8286,0.8028,0.7755,0.7502,0.7259,0.7016,0.6786,0.6535,0.6252,0.6012,0.5733,0.5477,0.521,
20,1.0,0.9757,0.9534,0.929,0.9031,0.8776,0.8519,0.8282,0.8019,0.7762,0.7517,0.7263,0.7004,0.6744,0.6485,0.6233,0.5981,0.5752,0.5506,0.5264,
20,1.0,0.9752,0.9522,0.9231,0.899,0.8713,0.8489,0.8227,0.7983,0.7738,0.7496,0.7226,0.697,0.6718,0.6481,0.6235,0.5987,0.5721,0.5483,0.52,
20,1.0,0.9741,0.9487,0.9227,0.8997,0.8737,0.8473,0.825,0.797,0.772,0.7472,0.724,0.6987,0.6742,0.6483,0.6234,0.5977,0.5738,0.55,0.5263,
20,1.0,0.9784,0.9546,0.9284,0.9027,0.8769,0.8535,0.8279,0.8014,0.7801,0.7545,0.7293,0.7029,0.6754,0.6521,0.6272,0.6022,0.5765,0.552,0.5245,
20,1.0,0.9773,0.9537,0.9287,0.9048,0.8814,0.8574,0.8337,0.8084,0.7845,0.7595,0.7331,0.7074,0.6869,0.6597,0.636,0.6112,0.5873,0.56,0.5369,
20,1.0,0.9718,0.9475,0.9209,0.8973,0.8713,0.8461,0.8182,0.7935,0.7702,0.7464,0.7222,0.6994,0.6742,0.6483,0.6237,0.5982,0.5734,0.5479,0.5208,
20,1.0,0.9717,0.947,0.9215,0.8965,0.8717,0.8474,0.8205,0.797,0.7743,0.7491,0.7255,0.7008,0.6739,0.6485,0.6256,0.5995,0.5729,0.5495,0.5244,
20,1.0,0.9746,0.95,0.924,0.8974,0.8746,0.8496,0.8226,0.7966,0.773,0.7485,0.7252,0.7007,0.6749,0.6489,0.6247,0.598,0.5753,0.5482,0.5235,
20,1.0,0.9757,0.9475,0.9213,0.8962,0.8727,0.8493,0.8264,0.8004,0.7777,0.75,0.7232,0.6981,0.6718,0.6472,0.6219,0.5965,0.5688,0.5414,0.5156,
20,1.0,0.9756,0.9488,0.9224,0.9003,0.8722,0.8481,0.8212,0.7965,0.7731,0.7484,0.7253,0.6986,0.672,0.647,0.6208,0.5947,0.5671,0.5431,0.5173,
20,1.0,0.9741,0.9487,0.9217,0.8983,0.8739,0.8501,0.8256,0.7969,0.7706,0.7487,0.7237,0.6985,0.675,0.6455,0.6159,0.5924,0.5675,0.5401,0.5154,
20,1.0,0.9754,0.9477,0.9238,0.8984,0.8732,0.8506,0.8278,0.8047,0.7791,0.7544,0.7283,0.7022,0.6742,0.6505,0.6245,0.6,0.5773,0.5545,0.5285,
20,1.0,0.9725,0.9453,0.9208,0.8995,0.8752,0.8502,0.8248,0.8005,0.7792,0.753,0.7279,0.7025,0.6797,0.6538,0.6281,0.6017,0.5761,0.5529,0.5259,
20,1.0,0.976,0.948,0.9252,0.9017,0.8772,0.8537,0.8255,0.801,0.777,0.7481,0.7227,0.6974,0.6715,0.6431,0.6173,0.5945,0.5685,0.5442,0.5175,
20,1.0,0.9733,0.9505,0.9218,0.8975,0.8722,0.8456,0.8222,0.7966,0.7708,0.7459,0.7199,0.6953,0.67,0.6438,0.6202,0.5931,0.5677,0.5417,0.5172,
20,1.0,0.9713,0.9461,0.9207,0.8968,0.8714,0.8487,0.8216,0.7964,0.7671,0.7395,0.7124,0.689,0.6653,0.6392,0.6103,0.5841,0.5609,0.5343,0.5071,
20,1.0,0.9762,0.9525,0.9287,0.9051,0.8769,0.8512,0.8254,0.7984,0.7737,0.7499,0.7276,0.7023,0.6776,0.6513,0.628,0.6028,0.5796,0.5534,0.5281,
20,1.0,0.9755,0.9505,0.9251,0.8996,0.8736,0.8478,0.8215,0.7937,0.7699,0.746,0.7218,0.6952,0.6676,0.645,0.6196,0.5955,0.5699,0.5437,0.5182,
20,1.0,0.9778,0.9518,0.928,0.9018,0.8775,0.8533,0.8276,0.8006,0.7753,0.7493,0.7231,0.6998,0.6752,0.651,0.6221,0.5972,0.5714,0.5473,0.5222,
20,1.0,0.9744,0.9493,0.9254,0.9015,0.8798,0.8531,0.8308,0.8052,0.7795,0.7572,0.7306,0.7071,0.681,0.6526,0.6252,0.5988,0.5723,0.5466,0.5222,
20,1.0,0.9751,0.9504,0.9235,0.8993,0.8765,0.8523,0.8283,0.8032,0.7793,0.7541,0.7298,0.7059,0.6801,0.656,0.6306,0.6049,0.5813,0.5559,0.5314,
20,1.0,0.9738,0.9474,0.9246,0.902,0.8756,0.8501,0.8281,0.8016,0.7763,0.75,0.7225,0.6991,0.6759,0.6482,0.623,0.5975,0.5749,0.5503,0.5255,
20,1.0,0.9746,0.9505,0.9254,0.9013,0.878,0.8524,0.8267,0.8016,0.7753,0.7483,0.7248,0.7016,0.6793,0.6535,0.6274,0.6015,0.5771,0.551,0.5268,
20,1.0,0.9746,0.949,0.9218,0.8935,0.8679,0.8439,0.8201,0.7952,0.7682,0.7441,0.7211,0.6974,0.6715,0.6452,0.6172,0.5919,0.5678,0.5454,0.5189,
20,1.0,0.9733,0.9487,0.9232,0.899,0.874,0.8483,0.8211,0.7971,0.7735,0.7486,0.7223,0.6999,0.6758,0.6468,0.6206,0.5944,0.5685,0.5448,0.5217,
20,1.0,0.974,0.9478,0.9207,0.8931,0.8673,0.8443,0.8168,0.7926,0.7672,0.7412,0.717,0.6953,0.6698,0.6455,0.6196,0.5973,0.5724,0.5491,0.5227,
20,1.0,0.9764,0.9531,0.9295,0.9039,0.8759,0.8529,0.8278,0.8059,0.7803,0.7543,0.7287,0.705,0.6778,0.6507,0.6236,0.5981,0.572,0.5452,0.5181,
20,1.0,0.9735,0.9496,0.9262,0.8979,0.8707,0.8472,0.823,0.7972,0.7732,0.7497,0.7246,0.6995,0.6738,0.6472,0.62,0.5968,0.5724,0.5477,0.5235,
20,1.0,0.9748,0.9506,0.9249,0.8983,0.8719,0.845,0.8211,0.7975,0.7714,0.7444,0.7181,0.6915,0.6691,0.6428,0.618,0.5944,0.5694,0.5437,0.5175,
20,1.0,0.9766,0.9511,0.9242,0.8989,0.8759,0.8481,0.8252,0.8041,0.7806,0.7546,0.73,0.7082,0.6822,0.6581,0.6347,0.6092,0.5851,0.5585,0.5317,
20,1.0,0.9754,0.9528,0.9267,0.8986,0.8739,0.8478,0.8208,0.7963,0.7711,0.7481,0.7234,0.6977,0.6731,0.6494,0.6249,0.5981,0.5721,0.5465,0.5217,
20,1.0,0.9746,0.9479,0.9221,0.8958,0.8719,0.8458,0.8197,0.7948,0.7718,0.7494,0.7269,0.6995,0.6752,0.6502,0.6256,0.6014,0.5754,0.5515,0.5244,
20,1.0,0.9761,0.9492,0.9246,0.8969,0.8698,0.8479,0.8229,0.796,0.7699,0.7439,0.7207,0.697,0.6747,0.65,0.6278,0.6021,0.5781,0.5555,0.5322,
20,1.0,0.9754,0.9501,0.9231,0.8967,0.8729,0.8466,0.8206,0.795,0.7692,0.7442,0.7207,0.6952,0.6709,0.6487,0.6222,0.5981,0.5704,0.5453,0.518,
20,1.0,0.9772,0.9504,0.9259,0.9013,0.8776,0.851,0.8264,0.8004,0.7773,0.753,0.7268,0.7022,0.6802,0.6518,0.6244,0.5994,0.5751,0.5482,0.5254,
20,1.0,0.9766,0.9488,0.9252,0.9018,0.8801,0.8529,0.8298,0.8028,0.7762,0.7531,0.7294,0.7043,0.6773,0.648,0.6241,0.6004,0.5715,0.5466,0.5212,
20,1.0,0.9785,0.9513,0.9278,0.9004,0.8771,0.851,0.8275,0.8034,0.7784,0.7549,0.7302,0.7079,0.685,0.658,0.6324,0.6041,0.58,0.5555,0.528,
20,1.0,0.9748,0.9481,0.9248,0.8984,0.8722,0.8471,0.8225,0.7982,0.773,0.7452,0.7198,0.6944,0.6699,0.6464,0.6226,0.597,0.5706,0.5437,0.5164,
20,1.0,0.975,0.9506,0.9239,0.8988,0.8739,0.8502,0.8238,0.7965,0.7707,0.7458,0.7206,0.6974,0.6737,0.6469,0.6214,0.5965,0.5708,0.5443,0.518,
20,1.0,0.9767,0.9505,0.925,0.8989,0.8761,0.8517,0.8264,0.8002,0.7758,0.7539,0.7269,0.7015,0.6761,0.65,0.6242,0.6004,0.5788,0.5531,0.5265,
20,1.0,0.9739,0.9512,0.926,0.8996,0.8779,0.8512,0.8282,0.8009,0.7766,0.7509,0.7253,0.7006,0.6774,0.653,0.6268,0.5998,0.5779,0.5542,0.5307,
20,1.0,0.9774,0.9524,0.9263,0.8989,0.8756,0.8484,0.8274,0.7963,0.7725,0.7459,0.7223,0.6969,0.6723,0.6473,0.6248,0.5979,0.5735,0.5476,0.5238,
20,1.0,0.9747,0.9477,0.9234,0.8988,0.8733,0.8467,0.8208,0.797,0.7722,0.747,0.7231,0.7012,0.6758,0.6489,0.6231,0.5983,0.5747,0.5514,0.5227,
20,1.0,0.9745,0.9484,0.9253,0.9007,0.874,0.8488,0.8242,0.8012,0.7741,0.749,0.7257,0.7011,0.6752,0.65,0.6254,0.6022,0.5777,0.5523,0.53,
20,1.0,0.977,0.9509,0.9236,0.8991,0.8767,0.8524,0.8269,0.8022,0.7762,0.7537,0.7288,0.7046,0.6824,0.6573,0.6342,0.6078,0.5843,0.5581,0.5292,
20,1.0,0.9761,0.9483,0.9219,0.9002,0.8732,0.8441,0.819,0.7934,0.7706,0.7455,0.7219,0.6987,0.6725,0.6494,0.6234,0.5978,0.573,0.5485,0.5226,
20,1.0,0.9747,0.953,0.9264,0.8986,0.8727,0.8486,0.824,0.7989,0.7714,0.7459,0.7211,0.6929,0.6702,0.6443,0.6185,0.5917,0.5693,0.5434,0.5198,
20,1.0,0.9765,0.9527,0.9262,0.903,0.8783,0.8508,0.8229,0.7987,0.7738,0.7479,0.7207,0.6975,0.6724,0.6467,0.6167,0.5903,0.5683,0.5429,0.5193,
20,1.0,0.9738,0.9506,0.9239,0.8995,0.8772,0.8548,0.8299,0.8053,0.7794,0.7534,0.7274,0.6993,0.677,0.6525,0.6259,0.6006,0.5747,0.5524,0.5256,
20,1.0,0.9778,0.955,0.9278,0.9032,0.8799,0.8561,0.831,0.8056,0.7792,0.7543,0.7296,0.7045,0.6796,0.6545,0.6293,0.6022,0.577,0.5517,0.5251,
20,1.0,0.9738,0.9484,0.9222,0.8984,0.8728,0.8479,0.8237,0.7963,0.7709,0.7472,0.7242,0.6985,0.6736,0.6459,0.6225,0.5961,0.5718,0.5452,0.5218,
20,1.0,0.9775,0.9517,0.9247,0.9009,0.8775,0.8527,0.8305,0.8047,0.779,0.7576,0.7315,0.7068,0.6822,0.659,0.6275,0.6015,0.5757,0.5505,0.525,
20,1.0,0.9766,0.9515,0.9253,0.8985,0.8734,0.848,0.8226,0.7967,0.7724,0.7457,0.7227,0.698,0.6739,0.6496,0.6266,0.6018,0.5787,0.5545,0.5274,
20,1.0,0.9772,0.9527,0.9282,0.9028,0.8775,0.8541,0.8273,0.8016,0.7764,0.753,0.7301,0.7051,0.6803,0.6563,0.6314,0.6062,0.5809,0.5559,0.5296,
20,1.0,0.9739,0.9488,0.9231,0.8953,0.8696,0.8477,0.8239,0.7989,0.7751,0.7498,0.7229,0.6957,0.6708,0.6469,0.6233,0.5956,0.573,0.5491,0.5247,
20,1.0,0.9751,0.9512,0.924,0.8979,0.8734,0.8501,0.8243,0.8004,0.7751,0.7496,0.7225,0.6981,0.6723,0.647,0.6214,0.5995,0.5717,0.5472,0.5227,
20,1.0,0.9742,0.9504,0.924,0.898,0.8728,0.8478,0.8224,0.7997,0.7744,0.7479,0.7252,0.6996,0.6752,0.6502,0.6263,0.6019,0.5769,0.5497,0.5257,
20,1.0,0.9772,0.9518,0.9278,0.9026,0.8775,0.8566,0.8345,0.8092,0.7805,0.7562,0.7313,0.7067,0.6826,0.6571,0.6301,0.6044,0.5786,0.5526,0.5259,
20,1.0,0.9762,0.95,0.925,0.9028,0.8769,0.8527,0.8261,0.8025,0.7763,0.753,0.727,0.702,0.6767,0.6491,0.6223,0.5973,0.5728,0.5505,0.5262,
20,1.0,0.9759,0.9495,0.9245,0.9009,0.8769,0.8529,0.8292,0.8036,0.7786,0.7518,0.7271,0.7025,0.676,0.6516,0.6278,0.6004,0.5774,0.5522,0.5265,
20,1.0,0.9742,0.9465,0.9211,0.8946,0.8696,0.8456,0.8206,0.7947,0.7701,0.7461,0.7227,0.6965,0.6707,0.6464,0.6203,0.5966,0.574,0.5493,0.5262,
20,1.0,0.9769,0.951,0.9247,0.8975,0.8727,0.8487,0.8248,0.7981,0.7715,0.7448,0.7174,0.6919,0.6663,0.6373,0.6111,0.5861,0.5607,0.536,0.5091,
20,1.0,0.9773,0.952,0.9275,0.8991,0.8749,0.8482,0.8209,0.7972,0.7702,0.745,0.7184,0.6918,0.6688,0.6414,0.6161,0.5895,0.5615,0.5357,0.5099,
